6412005277201216041	2
5175565728799516110	4439
16443363719338065228	1
806231117991249689	91314
12160119205544492092	4578
17701765153358066622	5148
6920506864870394901	5
14474096794376822977	1
18242337741542490578	1
682018228695596438	78468
12436047814534519266	1
4778362928500931231	1
8670488226889949125	27115
1629053907405030610	95
5113444718766859261	1
13911114276417879660	1375
1116221714445615968	7027
9742023400930233673	2
18313228889092746264	1
7737403509449094792	3051
3537810084403270746	3
2280185456745745022	454230
16016130102639701721	26
5094770332973083864	37085
7024704239913381281	1
4685235654298651463	694
6270129070200947827	9
15993602834877179771	1
13926304000227742178	1
11085199765550199202	11701
13674128586466939162	5
16759590801461517292	1
16489741282314141062	0
12748420326933283277	3
1927176140692128685	4
1527009715660323959	1
9140279109606419218	0
17844064828989117008	73047
14096318551126333343	37
5911315919322123262	4
5483170337594695146	151
14103061966006050655	169
15237154418653516226	435
10333843897935043365	250
1584173156830477554	1
6778007595216562360	13
118786792359806487	0
11955484815049632154	1411
1277855807006574183	12
6243047606971321720	1
17041155720836242090	166
10020291956789735614	132439
14648164289682226507	1
14030711580046999699	78
15959388656009716775	39433
13437722869653454391	34
4387615183848523117	187
13291798326864711236	215
16377493652513046230	3845
12647752357419659621	385
17963358578747943308	26508
16552679659221208506	13
3503477666333530122	1
7801791367767018901	1
8947924883812076895	131110
3410780698790488184	223
12383095872785042395	84165
3544261457251954129	230
6361958780979277602	1
18137315532479876186	9701
4594637080825356466	26437
12038907089764614604	3
2279891735156330012	268
7424054510580302183	510
298847441782429054	39
17975322107874496944	19280884
2766639514158721733	14
1425210015786392475	41
14909817029157041773	26
8622533513203927116	2
13604112230539830231	2
1272124458737796138	11310
15967614076197273187	1
4397352872623736275	0
11451248337323789830	594
5993415834021676932	186
2902301865549212597	496
17152230595188724773	9871
3935882097448220241	1
3706321697070656052	1
6692117674406903403	4
3692279924265823174	739
7804692501165148647	19191
7181213406375234629	5202
2833816687229491316	4
1184233264238075925	35
11157329955492489374	11796
2374454941469484042	3
8395356707709008653	1
13665279718538819706	3
18373759185226677023	1
17488385012585787014	590994
4577140748142462046	131110
7036181340189708354	1
11259363154382543618	282
3879611079000898473	74411
8957331370652232494	0
4676484495213498960	1
13505663947557170653	25024
9402743229806127414	24091
67936822267504428	28056
11044690575803036772	37
10321259788512359184	2274
10666628663519128451	24245
18067427651146080612	1
2066031040272691681	1
11488026190092283444	1958
13904343092579451408	975229
2039808872114592511	25
12900768285651956214	154495
7210965465917450060	1
6223567440020369919	313
2934910163495351566	41838
5576360598818260963	53
14546197974119906557	49
12958725907655481880	211
17950612951720883416	5
7518661318835686991	655
10686387431517322107	3
5474310711348415362	12
7376751257796369558	5
13193741691113416603	1
7032811625908582175	8
8309881348103155684	4
3512933985698109206	9
17506102914547043133	4
7703277923364284330	10
856624248801307391	1
4692278865790315973	152
9885337926310130781	3499
1264179529350042007	187
1225709192687308453	1
14891229589952341097	179
8087036303907942519	412712
15108034439841387933	3
13025981042639031542	40
5509401086492853537	21
4016156236145594446	282
17862115115435892049	3
3909214260091731056	1
10547414732818688779	1
